13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,960,628
72,2480,840
72,3250,380
13,0,0
21,3390,980
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,5320,600
72,4300,210
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
21,6720,670
72,6330,430
72,6980,430
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,10560,670
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,12480,670
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,14070,810
24,14710,530
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,16710,308
30,15930,968
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,20400,670
27,19920,670
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,21950,948
30,22210,318
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,23760,670
27,24270,670
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,25310,370
23,25570,390
23,25290,630
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,27320,470
22,28470,840
28,27840,670
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,29760,400
25,30480,670
22,29760,910
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,830,2080
72,450,1800
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,2490,2030
72,3250,2030
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,4310,1880
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,6340,2000
72,6950,2000
21,6650,1770
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,8210,2210
27,9070,1700
27,8640,1940
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,10740,1720
24,10380,2200
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,12230,2128
30,12720,1738
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
29,13690,2308
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
29,18050,1908
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,20160,1978
29,19900,2228
29,20410,1708
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,22350,1950
27,21840,1950
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
28,24000,1950
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,25790,1580
22,26320,2030
22,25530,2220
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,30220,1950
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,700,3560
72,700,2920
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,2250,3560
72,3130,2910
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,4250,3320
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,8260,3490
27,9040,2900
27,8690,3230
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,12480,3230
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
29,14400,3188
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,16030,3230
27,16560,3230
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
29,18240,3188
27,18460,3230
27,17950,3230
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,19520,2900
22,20200,3370
22,19960,2880
22,19690,3160
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,22480,2910
22,21580,3150
22,22100,3430
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,24640,2900
22,23790,2980
22,24310,3180
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,25920,3188
23,25220,3230
13,0,0
23,25460,3230
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,27270,3500
22,28100,2940
22,28390,3510
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,30410,2900
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,410,4580
72,1580,4200
72,960,4360
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,3140,4350
72,2230,4180
72,2640,4640
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
23,4340,4150
23,5030,4840
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
23,6720,4510
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,8640,4510
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,10260,4780
24,10910,4240
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,11910,4880
24,13060,4240
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,14400,4510
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,15680,4180
22,16580,4710
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,17870,4590
22,18180,4130
22,18650,4710
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,20150,4560
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,21900,4820
25,22270,4820
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,23380,4610
22,23970,4320
22,24220,4710
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
30,25920,4468
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,27200,4840
22,28400,4190
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,30360,4230
22,29170,4790
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
21,390,6000
21,1680,5530
21,960,5800
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
23,2870,5520
23,2870,6090
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,4800,5790
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,6720,5840
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
23,7990,6150
23,8850,5450
23,9200,5980
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,10560,5760
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,12480,5790
21,12050,6050
21,12930,5470
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
21,13960,6070
21,14390,5480
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,17730,6140
32,18640,5500
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,20160,6120
32,19790,6120
32,20540,6120
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
33,22080,5760
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,24410,5790
32,23780,5790
32,24110,5790
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,25290,5950
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,27830,5840
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
25,30360,5950
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
21,410,7470
21,1510,6830
23,370,6760
23,1560,7470
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
27,3380,6890
27,2360,7270
27,3400,7540
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
15,5190,6978
15,4410,6978
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,6340,7540
72,7090,7540
21,6720,6800
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
22,8640,6830
72,9030,7530
72,8260,7530
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
72,10180,7540
72,10940,7540
21,10560,6800
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,14280,7020
21,13760,7010
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
24,16330,7280
21,16830,6750
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
33,20160,7040
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
33,24000,7040
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
13,0,0
32,25910,7070
