576,832
2880,576
4800,448
6464,832
8640,576
10560,1088
12480,1088
14400,1088
16320,1088
18112,704
20160,1088
22080,704
24000,1088
25920,1216
27840,1088
29760,1216
576,2112
2240,2240
5056,1472
6080,1344
8640,2368
10560,2368
12480,2368
14400,2368
16320,1856
18496,2240
20160,2496
22080,2368
24000,2368
25920,2496
27840,1984
29760,1344
1472,2752
3264,3520
5184,3136
6720,2752
8640,3648
10560,3648
12480,3648
14400,3648
16320,3648
18240,3648
20160,3776
22080,3776
24000,3776
25920,3776
27840,3776
29760,3776
960,4928
2752,4032
4032,4032
6720,3904
9024,5056
10560,4928
12480,4928
14400,4928
16320,5056
18240,4800
20160,5056
22080,4800
24000,4800
25920,5056
27840,3904
29760,3904
960,5312
2880,6208
4032,5312
6720,5696
9024,5184
10560,6208
12480,6208
15040,6080
16320,6080
18240,6336
20160,5184
22080,6336
24000,6336
25920,6080
27840,6336
29760,6080
960,6464
2880,7104
4800,7104
6720,7616
8640,7616
10560,7616
12480,7488
15168,7232
16320,6720
18240,6464
20160,6720
22080,6464
24000,7616
25920,7488
27840,7488
29760,7616
960,8128
2880,8384
4800,8384
6720,8896
8640,8896
10560,8000
12480,8384
14272,8768
16832,8768
18112,8256
20160,7744
22080,8896
24000,8768
25920,8896
27840,8896
29760,8896
960,9536
2880,9408
4800,9536
6720,9792
8640,9152
10560,9024
11584,9664
13760,9920
15808,9280
18368,9280
20160,9024
22080,9024
24000,10048
25920,9024
27840,9664
29760,9024
