960,1088
2880,1088
3904,64
5824,64
7744,64
9664,64
11584,64
13504,64
15424,64
17344,64
19264,64
21184,64
23104,64
25024,64
26944,64
28864,64
960,1472
2880,2368
3904,1344
5824,1344
8640,2112
10560,2368
11584,1344
13504,1344
15424,1344
17344,1344
19264,1344
21184,1344
23104,1344
26688,1984
27840,2368
29760,2368
960,3648
2880,3648
4800,3264
6720,3648
8640,3648
10560,3392
11584,2624
13504,2624
15424,2624
17344,2624
19264,2624
21184,2624
23104,2624
25920,2752
27840,3264
29760,3648
960,4672
2880,4672
4800,4928
6720,4160
8640,4928
9664,3904
11584,3904
13504,3904
15424,3904
17344,3904
19264,3904
21184,3904
23104,3904
25920,4032
27840,4288
29760,4928
960,5952
2880,5952
4800,5952
6720,5952
8640,5952
9664,5184
11584,5184
13504,5184
15424,5184
17344,5184
19264,5184
21184,5184
23104,5184
25920,5568
27840,5312
29760,6208
960,7104
2880,7104
4800,7232
6720,7104
8640,7360
10560,7360
12480,7104
14400,7488
15424,6464
17344,6464
19264,6464
21184,6464
24000,6976
25024,6464
27840,7488
28992,7104
960,8384
2880,8384
4800,8384
6720,8384
8640,8128
9664,7744
11584,7744
14400,8384
15424,7744
17344,7744
19264,7744
21184,7744
23104,7744
25024,7744
27840,8768
28864,7744
960,9536
2880,9536
4800,9536
6720,9536
8640,9408
10560,9408
11584,9024
14400,9920
15424,9024
17344,9024
19264,9024
21184,9024
23104,9024
25024,9024
27840,9920
28864,9024
